tag,step,wall_time,value
Perf/learning_time,51587,1785316725.2885702,0.05406808853149414
Perf/learning_time,51588,1785316726.2368739,0.05396223068237305
Perf/learning_time,51589,1785316727.1897545,0.053177595138549805
Perf/learning_time,51590,1785316728.110913,0.05400681495666504
Perf/learning_time,51591,1785316729.0699105,0.05384016036987305
Perf/learning_time,51592,1785316730.035454,0.05372047424316406
Perf/learning_time,51593,1785316730.9813251,0.053518056869506836
Perf/learning_time,51594,1785316731.938076,0.05316734313964844
Perf/learning_time,51595,1785316732.885575,0.05352354049682617
Perf/learning_time,51596,1785316733.8415542,0.05321812629699707
Perf/learning_time,51597,1785316734.7779994,0.05346179008483887
Perf/learning_time,51598,1785316735.720528,0.05409717559814453
Perf/learning_time,51599,1785316736.6728284,0.05424165725708008
Perf/learning_time,51600,1785316737.6273332,0.05308222770690918
Perf/learning_time,51601,1785316738.5848432,0.053704023361206055
Perf/learning_time,51602,1785316739.533525,0.05359840393066406
Perf/learning_time,51603,1785316740.4934056,0.0533292293548584
Perf/learning_time,51604,1785316741.4304006,0.05353689193725586
Perf/learning_time,51605,1785316742.3804827,0.05362701416015625
Perf/learning_time,51606,1785316743.3388789,0.05334043502807617
Perf/learning_time,51607,1785316744.2874677,0.05337810516357422
Perf/learning_time,51608,1785316745.2480078,0.05386042594909668
Perf/learning_time,51609,1785316746.225978,0.05440878868103027
Perf/learning_time,51610,1785316747.1554039,0.05310964584350586
Perf/learning_time,51611,1785316748.135741,0.053188323974609375
Perf/learning_time,51612,1785316749.1003556,0.053223609924316406
Perf/learning_time,51613,1785316750.0443537,0.05342292785644531
Perf/learning_time,51614,1785316750.9557192,0.05319714546203613
Perf/learning_time,51615,1785316751.926944,0.05453848838806152
Perf/learning_time,51616,1785316752.8826272,0.0532536506652832
Perf/learning_time,51617,1785316753.8269145,0.053466796875
Perf/learning_time,51618,1785316754.7808855,0.05345964431762695
Perf/learning_time,51619,1785316755.7453494,0.053705453872680664
Perf/learning_time,51620,1785316756.7141016,0.053630828857421875
Perf/learning_time,51621,1785316757.6949637,0.05324292182922363
Perf/learning_time,51622,1785316758.6770244,0.054482221603393555
Perf/learning_time,51623,1785316759.6477225,0.054405927658081055
Perf/learning_time,51624,1785316760.6497655,0.05388808250427246
Perf/learning_time,51625,1785316761.6488514,0.059485435485839844
Perf/learning_time,51626,1785316762.6359627,0.054370880126953125
Perf/learning_time,51627,1785316763.6036618,0.05483841896057129
Perf/learning_time,51628,1785316764.567853,0.05406522750854492
Perf/learning_time,51629,1785316765.5160193,0.05331277847290039
Perf/learning_time,51630,1785316766.46105,0.053314208984375
Perf/learning_time,51631,1785316767.409235,0.05368375778198242
Perf/learning_time,51632,1785316768.3946695,0.06035637855529785
Perf/learning_time,51633,1785316769.3146722,0.05382394790649414
Perf/learning_time,51634,1785316770.324654,0.05492377281188965
Perf/learning_time,51635,1785316771.2915003,0.054192543029785156
Perf/learning_time,51636,1785316772.2693775,0.05441451072692871
Perf/learning_time,51637,1785316773.2259955,0.053565025329589844
Perf/learning_time,51638,1785316774.1811163,0.05385327339172363
Perf/learning_time,51639,1785316775.1270645,0.054305076599121094
Perf/learning_time,51640,1785316776.0895848,0.05362367630004883
Perf/learning_time,51641,1785316777.0623841,0.053209543228149414
Perf/learning_time,51642,1785316778.0099597,0.053734779357910156
Perf/learning_time,51643,1785316778.9668999,0.05352783203125
Perf/learning_time,51644,1785316779.9030344,0.053250789642333984
Perf/learning_time,51645,1785316780.824659,0.053383588790893555
Perf/learning_time,51646,1785316781.784873,0.05290532112121582
Perf/learning_time,51647,1785316782.722455,0.053034305572509766
Perf/learning_time,51648,1785316783.682381,0.05279278755187988
Perf/learning_time,51649,1785316784.699134,0.059129953384399414
Perf/learning_time,51650,1785316785.6712425,0.053598642349243164
Perf/learning_time,51651,1785316786.642815,0.05499577522277832
Perf/learning_time,51652,1785316787.5917437,0.05464601516723633
Perf/learning_time,51653,1785316788.5589268,0.05454754829406738
Perf/learning_time,51654,1785316789.4772115,0.053376197814941406
Perf/learning_time,51655,1785316790.4035828,0.05411982536315918
Perf/learning_time,51656,1785316791.3565137,0.05429363250732422
Perf/learning_time,51657,1785316792.3181796,0.05329537391662598
Perf/learning_time,51658,1785316793.2711525,0.05745339393615723
Perf/learning_time,51659,1785316794.2340071,0.05433011054992676
Perf/learning_time,51660,1785316795.1787136,0.053884267807006836
Perf/learning_time,51661,1785316796.1079822,0.05319714546203613
Perf/learning_time,51662,1785316797.0427034,0.05266976356506348
Perf/learning_time,51663,1785316797.9894223,0.054509878158569336
Perf/learning_time,51664,1785316798.9250064,0.05374717712402344
Perf/learning_time,51665,1785316799.8589723,0.05363726615905762
Perf/learning_time,51666,1785316800.8486495,0.053699493408203125
Perf/learning_time,51667,1785316801.801217,0.05402636528015137
Perf/learning_time,51668,1785316802.7580807,0.05391359329223633
Perf/learning_time,51669,1785316803.7039092,0.054158687591552734
Perf/learning_time,51670,1785316804.6753035,0.0539398193359375
Perf/learning_time,51671,1785316805.6423733,0.05341053009033203
Perf/learning_time,51672,1785316806.6134043,0.05332374572753906
Perf/learning_time,51673,1785316807.5384157,0.05479168891906738
Perf/learning_time,51674,1785316808.4735851,0.05526876449584961
Perf/learning_time,51675,1785316809.4418626,0.05410885810852051
Perf/learning_time,51676,1785316810.4072652,0.05437517166137695
Perf/learning_time,51677,1785316811.3896356,0.05302166938781738
Perf/learning_time,51678,1785316812.345191,0.05306243896484375
Perf/learning_time,51679,1785316813.3012877,0.054503440856933594
Perf/learning_time,51680,1785316814.2666645,0.05405712127685547
Perf/learning_time,51681,1785316815.2227116,0.05348348617553711
Perf/learning_time,51682,1785316816.1903472,0.05366635322570801
Perf/learning_time,51683,1785316817.1529968,0.054033756256103516
Perf/learning_time,51684,1785316818.1167383,0.054094552993774414
Perf/learning_time,51685,1785316819.061234,0.05308842658996582
Perf/learning_time,51686,1785316820.0154886,0.053789615631103516
Perf/learning_time,51687,1785316820.9675293,0.05424761772155762
Perf/learning_time,51688,1785316821.938096,0.05456852912902832
Perf/learning_time,51689,1785316822.917819,0.05395650863647461
Perf/learning_time,51690,1785316823.8577363,0.05336642265319824
Perf/learning_time,51691,1785316824.8069568,0.05409502983093262
Perf/learning_time,51692,1785316825.7700145,0.0536346435546875
Perf/learning_time,51693,1785316826.7397175,0.0543212890625
Perf/learning_time,51694,1785316827.6973739,0.05417442321777344
Perf/learning_time,51695,1785316828.6553817,0.053299665451049805
Perf/learning_time,51696,1785316829.6167605,0.05438947677612305
Perf/learning_time,51697,1785316830.556191,0.05387163162231445
Perf/learning_time,51698,1785316831.506804,0.05292677879333496
Perf/learning_time,51699,1785316832.4637015,0.053330421447753906
Perf/learning_time,51700,1785316833.4130204,0.05333399772644043
Perf/learning_time,51701,1785316834.3725278,0.053215742111206055
Perf/learning_time,51702,1785316835.3401072,0.05351424217224121
Perf/learning_time,51703,1785316836.2758334,0.05361366271972656
Perf/learning_time,51704,1785316837.2133667,0.05404210090637207
Perf/learning_time,51705,1785316838.1948059,0.0534060001373291
Perf/learning_time,51706,1785316839.1254733,0.05362296104431152
Perf/learning_time,51707,1785316840.0677485,0.052993059158325195
Perf/learning_time,51708,1785316841.0070612,0.05313920974731445
Perf/learning_time,51709,1785316841.9785445,0.05443310737609863
Perf/learning_time,51710,1785316842.9400725,0.053014516830444336
Perf/learning_time,51711,1785316843.901193,0.05440711975097656
Perf/learning_time,51712,1785316844.8381376,0.05454206466674805
Perf/learning_time,51713,1785316845.8172815,0.05432844161987305
Perf/learning_time,51714,1785316846.7664268,0.05402112007141113
Perf/learning_time,51715,1785316847.7315385,0.053067922592163086
Perf/learning_time,51716,1785316848.6590946,0.053438425064086914
Perf/learning_time,51717,1785316849.5916705,0.053186655044555664
Perf/learning_time,51718,1785316850.5517762,0.053588151931762695
Perf/learning_time,51719,1785316851.5117087,0.052973031997680664
Perf/learning_time,51720,1785316852.465195,0.054056406021118164
Perf/learning_time,51721,1785316853.4137383,0.05442643165588379
Perf/learning_time,51722,1785316854.3473084,0.05335593223571777
Perf/learning_time,51723,1785316855.3212907,0.05402088165283203
Perf/learning_time,51724,1785316856.286025,0.053714752197265625
Perf/learning_time,51725,1785316857.253682,0.053798675537109375
Perf/learning_time,51726,1785316858.2134316,0.054197072982788086
Perf/learning_time,51727,1785316859.151715,0.053186655044555664
Perf/learning_time,51728,1785316860.0779529,0.05318093299865723
Perf/learning_time,51729,1785316861.0317616,0.05386614799499512
Perf/learning_time,51730,1785316861.9756129,0.053128719329833984
Perf/learning_time,51731,1785316862.9364715,0.05296969413757324
Perf/learning_time,51732,1785316863.8773177,0.05413007736206055
Perf/learning_time,51733,1785316864.8323183,0.05306053161621094
Perf/learning_time,51734,1785316865.7984643,0.054288625717163086
Perf/learning_time,51735,1785316866.739059,0.053887367248535156
Perf/learning_time,51736,1785316867.66419,0.05427670478820801
Perf/learning_time,51737,1785316868.6170473,0.05407905578613281
Perf/learning_time,51738,1785316869.5387106,0.05434727668762207
Perf/learning_time,51739,1785316870.4768727,0.05429816246032715
Perf/learning_time,51740,1785316871.4196866,0.05424189567565918
Perf/learning_time,51741,1785316872.3511138,0.05348467826843262
Perf/learning_time,51742,1785316873.30377,0.05337381362915039
Perf/learning_time,51743,1785316874.245367,0.05397224426269531
Perf/learning_time,51744,1785316875.1821966,0.05334639549255371
Perf/learning_time,51745,1785316876.113278,0.05313420295715332
Perf/learning_time,51746,1785316877.0707483,0.05336332321166992
Perf/learning_time,51747,1785316878.0219476,0.05424332618713379
Perf/learning_time,51748,1785316878.9460304,0.05380868911743164
Perf/learning_time,51749,1785316879.8909514,0.053366899490356445
Perf/learning_time,51750,1785316880.8566964,0.05420994758605957
Perf/learning_time,51751,1785316881.8209927,0.053891897201538086
Perf/learning_time,51752,1785316882.7703264,0.054346323013305664
Perf/learning_time,51753,1785316883.7047577,0.05291628837585449
Perf/learning_time,51754,1785316884.6628475,0.05435991287231445
Perf/learning_time,51755,1785316885.6362903,0.054164886474609375
Perf/learning_time,51756,1785316886.589019,0.05417442321777344
Perf/learning_time,51757,1785316887.5038478,0.05334067344665527
Perf/learning_time,51758,1785316888.4526908,0.053853750228881836
Perf/learning_time,51759,1785316889.4251227,0.05427694320678711
Perf/learning_time,51760,1785316890.3684301,0.05345940589904785
Perf/learning_time,51761,1785316891.3265622,0.054050445556640625
Perf/learning_time,51762,1785316892.2804396,0.054262638092041016
Perf/learning_time,51763,1785316893.2186046,0.05327415466308594
Perf/learning_time,51764,1785316894.1716456,0.05310773849487305
Perf/learning_time,51765,1785316895.1014404,0.05304837226867676
Perf/learning_time,51766,1785316896.042064,0.05331230163574219
Perf/learning_time,51767,1785316897.011776,0.054113149642944336
Perf/learning_time,51768,1785316897.958647,0.05347490310668945
Perf/learning_time,51769,1785316898.8910487,0.05377793312072754
Perf/learning_time,51770,1785316899.8617527,0.05331611633300781
Perf/learning_time,51771,1785316900.789727,0.053694725036621094
Perf/learning_time,51772,1785316901.7606835,0.0536494255065918
Perf/learning_time,51773,1785316902.7121975,0.05314183235168457
Perf/learning_time,51774,1785316903.6659327,0.053098440170288086
Perf/learning_time,51775,1785316904.6217666,0.053185224533081055
Perf/learning_time,51776,1785316905.5635726,0.053362369537353516
Perf/learning_time,51777,1785316906.5163717,0.053160667419433594
Perf/learning_time,51778,1785316907.4929583,0.05327916145324707
Perf/learning_time,51779,1785316908.4370105,0.053179025650024414
Perf/learning_time,51780,1785316909.3875766,0.053969621658325195
Perf/learning_time,51781,1785316910.3146117,0.05361175537109375
Perf/learning_time,51782,1785316911.271219,0.05333065986633301
Perf/learning_time,51783,1785316912.2056623,0.05400872230529785
Perf/learning_time,51784,1785316913.1522233,0.05348062515258789
Perf/learning_time,51785,1785316914.1027148,0.053521156311035156
Perf/learning_time,51786,1785316915.0241694,0.05360531806945801
Perf/learning_time,51787,1785316915.960506,0.053826093673706055
Perf/learning_time,51788,1785316916.9345284,0.05341649055480957
Perf/learning_time,51789,1785316917.8776264,0.053340911865234375
Perf/learning_time,51790,1785316918.8219376,0.0532684326171875
Perf/learning_time,51791,1785316919.762663,0.054233551025390625
Perf/learning_time,51792,1785316920.7344859,0.05427956581115723
Perf/learning_time,51793,1785316921.6889098,0.0532224178314209
Perf/learning_time,51794,1785316922.6478167,0.053769588470458984
Perf/learning_time,51795,1785316923.5797822,0.05435895919799805
Perf/learning_time,51796,1785316924.536981,0.05386185646057129
Perf/learning_time,51797,1785316925.4933372,0.05395913124084473
Perf/learning_time,51798,1785316926.4382048,0.05353808403015137
Perf/learning_time,51799,1785316927.3711076,0.054129600524902344
Perf/learning_time,51800,1785316928.2980866,0.05421924591064453
Perf/learning_time,51801,1785316929.2657447,0.05428457260131836
Perf/learning_time,51802,1785316930.2144916,0.053197622299194336
Perf/learning_time,51803,1785316931.1636026,0.0535585880279541
Perf/learning_time,51804,1785316932.1185946,0.05380439758300781
Perf/learning_time,51805,1785316933.0725396,0.05326271057128906
Perf/learning_time,51806,1785316934.0175705,0.053682804107666016
Perf/learning_time,51807,1785316934.9714196,0.0540766716003418
Perf/learning_time,51808,1785316935.9452093,0.053923606872558594
Perf/learning_time,51809,1785316936.9110827,0.05412697792053223
Perf/learning_time,51810,1785316937.8817549,0.05351877212524414
Perf/learning_time,51811,1785316938.8655798,0.055196285247802734
Perf/learning_time,51812,1785316939.8616893,0.05483555793762207
Perf/learning_time,51813,1785316940.819638,0.05390763282775879
Perf/learning_time,51814,1785316941.7694082,0.05401921272277832
Perf/learning_time,51815,1785316942.725514,0.0537571907043457
Perf/learning_time,51816,1785316943.675459,0.05377626419067383
Perf/learning_time,51817,1785316944.6304412,0.05403900146484375
Perf/learning_time,51818,1785316945.5842187,0.05384087562561035
Perf/learning_time,51819,1785316946.5125172,0.054160356521606445
Perf/learning_time,51820,1785316947.4570873,0.053238868713378906
Perf/learning_time,51821,1785316948.3930423,0.053244590759277344
Perf/learning_time,51822,1785316949.3339858,0.054216861724853516
Perf/learning_time,51823,1785316950.2586663,0.05412030220031738
Perf/learning_time,51824,1785316951.1823049,0.054267168045043945
Perf/learning_time,51825,1785316952.153642,0.054406166076660156
Perf/learning_time,51826,1785316953.079144,0.05424690246582031
Perf/learning_time,51827,1785316953.9994814,0.0543212890625
Perf/learning_time,51828,1785316954.9399006,0.05338931083679199
Perf/learning_time,51829,1785316955.888125,0.05440568923950195
Perf/learning_time,51830,1785316956.8310642,0.053034067153930664
Perf/learning_time,51831,1785316957.7595465,0.05342459678649902
Perf/learning_time,51832,1785316958.6948116,0.05405616760253906
Perf/learning_time,51833,1785316959.66749,0.054340362548828125
Perf/learning_time,51834,1785316960.628978,0.05443453788757324
Perf/learning_time,51835,1785316961.582148,0.053269386291503906
Perf/learning_time,51836,1785316962.5104454,0.05313897132873535
Perf/learning_time,51837,1785316963.487982,0.05425906181335449
Perf/learning_time,51838,1785316964.4355195,0.05332207679748535
Perf/learning_time,51839,1785316965.389101,0.054210662841796875
Perf/learning_time,51840,1785316966.307199,0.05467581748962402
Perf/learning_time,51841,1785316967.2656496,0.05452775955200195
Perf/learning_time,51842,1785316968.2318518,0.05395841598510742
Perf/learning_time,51843,1785316969.1706715,0.05442237854003906
Perf/learning_time,51844,1785316970.131375,0.05435776710510254
Perf/learning_time,51845,1785316971.0861013,0.05469226837158203
Perf/learning_time,51846,1785316972.0531826,0.05461001396179199
Perf/learning_time,51847,1785316973.0057728,0.05438041687011719
Perf/learning_time,51848,1785316973.9461641,0.0531766414642334
Perf/learning_time,51849,1785316974.8929317,0.05372929573059082
Perf/learning_time,51850,1785316975.8655086,0.05432391166687012
Perf/learning_time,51851,1785316976.8103988,0.05397439002990723
Perf/learning_time,51852,1785316977.7567785,0.05406022071838379
Perf/learning_time,51853,1785316978.7118604,0.05457758903503418
Perf/learning_time,51854,1785316979.6421103,0.05413007736206055
Perf/learning_time,51855,1785316980.5888162,0.054054975509643555
Perf/learning_time,51856,1785316981.5418642,0.05305075645446777
Perf/learning_time,51857,1785316982.4959266,0.053784847259521484
Perf/learning_time,51858,1785316983.456491,0.05345869064331055
Perf/learning_time,51859,1785316984.4567835,0.05548405647277832
Perf/learning_time,51860,1785316985.4212515,0.053682565689086914
Perf/learning_time,51861,1785316986.3944776,0.05356144905090332
Perf/learning_time,51862,1785316987.355818,0.05417013168334961
Perf/learning_time,51863,1785316988.298687,0.054442405700683594
Perf/learning_time,51864,1785316989.2272615,0.05421710014343262
Perf/learning_time,51865,1785316990.2010472,0.053159236907958984
Perf/learning_time,51866,1785316991.143887,0.05354905128479004
Perf/learning_time,51867,1785316992.071229,0.05364203453063965
Perf/learning_time,51868,1785316993.0092788,0.053699493408203125
Perf/learning_time,51869,1785316993.947118,0.05418801307678223
Perf/learning_time,51870,1785316994.879711,0.05406975746154785
Perf/learning_time,51871,1785316995.8303702,0.05292153358459473
Perf/learning_time,51872,1785316996.7779787,0.05399656295776367
Perf/learning_time,51873,1785316997.7157576,0.05399179458618164
Perf/learning_time,51874,1785316998.677912,0.05399823188781738
Perf/learning_time,51875,1785316999.6278994,0.05425906181335449
Perf/learning_time,51876,1785317000.591241,0.05959010124206543
Perf/learning_time,51877,1785317001.5689979,0.054244279861450195
Perf/learning_time,51878,1785317002.51558,0.054056644439697266
Perf/learning_time,51879,1785317003.4651604,0.0536494255065918
Perf/learning_time,51880,1785317004.3971474,0.05308389663696289
Perf/learning_time,51881,1785317005.3199496,0.0534210205078125
Perf/learning_time,51882,1785317006.2623284,0.053277015686035156
Perf/learning_time,51883,1785317007.188847,0.05369234085083008
Perf/learning_time,51884,1785317008.148007,0.05344796180725098
Perf/learning_time,51885,1785317009.0974505,0.05392646789550781
Perf/learning_time,51886,1785317010.043796,0.053519248962402344
Perf/learning_time,51887,1785317011.0050254,0.05292105674743652
Perf/learning_time,51888,1785317011.9550867,0.05319619178771973
Perf/learning_time,51889,1785317012.8887084,0.053176164627075195
Perf/learning_time,51890,1785317013.8357785,0.05364489555358887
Perf/learning_time,51891,1785317014.816199,0.0556032657623291
Perf/learning_time,51892,1785317015.8039083,0.05442333221435547
Perf/learning_time,51893,1785317016.82006,0.053261756896972656
Perf/learning_time,51894,1785317017.7785459,0.05325722694396973
Perf/learning_time,51895,1785317018.7570817,0.05429792404174805
Perf/learning_time,51896,1785317019.7476757,0.05608224868774414
Perf/learning_time,51897,1785317020.6972482,0.05307817459106445
Perf/learning_time,51898,1785317021.6505735,0.053200483322143555
Perf/learning_time,51899,1785317022.5942404,0.05359601974487305
Perf/learning_time,51900,1785317023.532591,0.05295109748840332
Perf/learning_time,51901,1785317024.4758058,0.05350613594055176
Perf/learning_time,51902,1785317025.4218433,0.053262948989868164
Perf/learning_time,51903,1785317026.359144,0.05332350730895996
Perf/learning_time,51904,1785317027.2809272,0.05324673652648926
Perf/learning_time,51905,1785317028.2127862,0.05354666709899902
Perf/learning_time,51906,1785317029.169693,0.05380702018737793
Perf/learning_time,51907,1785317030.107027,0.053827524185180664
Perf/learning_time,51908,1785317031.039183,0.053853750228881836
Perf/learning_time,51909,1785317031.9745052,0.0532681941986084
Perf/learning_time,51910,1785317032.9277399,0.05347943305969238
Perf/learning_time,51911,1785317033.8549836,0.053182125091552734
Perf/learning_time,51912,1785317034.7820826,0.05296921730041504
Perf/learning_time,51913,1785317035.7293053,0.053090572357177734
Perf/learning_time,51914,1785317036.6606255,0.0537872314453125
Perf/learning_time,51915,1785317037.5862517,0.05356001853942871
Perf/learning_time,51916,1785317038.537891,0.05311703681945801
Perf/learning_time,51917,1785317039.479293,0.0541231632232666
Perf/learning_time,51918,1785317040.4316514,0.05359935760498047
Perf/learning_time,51919,1785317041.3642662,0.05354475975036621
Perf/learning_time,51920,1785317042.313221,0.05342984199523926
Perf/learning_time,51921,1785317043.249463,0.05353999137878418
Perf/learning_time,51922,1785317044.2412057,0.05428767204284668
Perf/learning_time,51923,1785317045.1642315,0.05301547050476074
Perf/learning_time,51924,1785317046.11705,0.05458879470825195
Perf/learning_time,51925,1785317047.073085,0.0536956787109375
Perf/learning_time,51926,1785317048.046483,0.05365753173828125
Perf/learning_time,51927,1785317049.0340295,0.05493021011352539
Perf/learning_time,51928,1785317050.0154674,0.05423140525817871
Perf/learning_time,51929,1785317050.9633427,0.05334639549255371
Perf/learning_time,51930,1785317051.8990085,0.05305004119873047
Perf/learning_time,51931,1785317052.8425689,0.05386471748352051
Perf/learning_time,51932,1785317053.7947125,0.05306077003479004
Perf/learning_time,51933,1785317054.732459,0.05310964584350586
Perf/learning_time,51934,1785317055.6975849,0.0534214973449707
Perf/learning_time,51935,1785317056.6284575,0.05423426628112793
Perf/learning_time,51936,1785317057.5899527,0.05376410484313965
Perf/learning_time,51937,1785317058.5187352,0.05318617820739746
Perf/learning_time,51938,1785317059.4464228,0.0538327693939209
Perf/learning_time,51939,1785317060.404924,0.05332183837890625
Perf/learning_time,51940,1785317061.363165,0.05406379699707031
Perf/learning_time,51941,1785317062.3204396,0.05421733856201172
Perf/learning_time,51942,1785317063.2748573,0.05423545837402344
Perf/learning_time,51943,1785317064.2074535,0.0534670352935791
Perf/learning_time,51944,1785317065.1581454,0.0543055534362793
Perf/learning_time,51945,1785317066.1120863,0.053769588470458984
Perf/learning_time,51946,1785317067.0447247,0.05406308174133301
Perf/learning_time,51947,1785317067.957005,0.05298209190368652
Perf/learning_time,51948,1785317068.9093618,0.05359387397766113
Perf/learning_time,51949,1785317069.8718688,0.05361604690551758
Perf/learning_time,51950,1785317070.8069122,0.05298209190368652
Perf/learning_time,51951,1785317071.741349,0.05336141586303711
Perf/learning_time,51952,1785317072.6872663,0.05362701416015625
Perf/learning_time,51953,1785317073.629497,0.053130388259887695
Perf/learning_time,51954,1785317074.5645745,0.053617238998413086
Perf/learning_time,51955,1785317075.528336,0.05335855484008789
Perf/learning_time,51956,1785317076.4633896,0.052860260009765625
Perf/learning_time,51957,1785317077.4304185,0.05374503135681152
Perf/learning_time,51958,1785317078.3770468,0.053328514099121094
Perf/learning_time,51959,1785317079.3304865,0.05432605743408203
Perf/learning_time,51960,1785317080.2804496,0.05417060852050781
Perf/learning_time,51961,1785317081.244181,0.05444908142089844
Perf/learning_time,51962,1785317082.1832716,0.05417275428771973
Perf/learning_time,51963,1785317083.1219075,0.054082632064819336
Perf/learning_time,51964,1785317084.0485995,0.05409550666809082
Perf/learning_time,51965,1785317085.0070283,0.053639888763427734
Perf/learning_time,51966,1785317085.9405565,0.05326724052429199
Perf/learning_time,51967,1785317086.8818269,0.052968740463256836
Perf/learning_time,51968,1785317087.831942,0.05441927909851074
Perf/learning_time,51969,1785317088.7948635,0.054546356201171875
Perf/learning_time,51970,1785317089.7651322,0.05284714698791504
Perf/learning_time,51971,1785317090.7157152,0.05294299125671387
Perf/learning_time,51972,1785317091.6438432,0.05351090431213379
Perf/learning_time,51973,1785317092.590476,0.054233551025390625
Perf/learning_time,51974,1785317093.5732877,0.05440831184387207
Perf/learning_time,51975,1785317094.5185552,0.053090810775756836
Perf/learning_time,51976,1785317095.4665987,0.05329537391662598
Perf/learning_time,51977,1785317096.3897116,0.053559303283691406
Perf/learning_time,51978,1785317097.3336046,0.053760528564453125
Perf/learning_time,51979,1785317098.2940972,0.05390596389770508
Perf/learning_time,51980,1785317099.2277327,0.05358242988586426
Perf/learning_time,51981,1785317100.1841314,0.053737640380859375
Perf/learning_time,51982,1785317101.128082,0.05348062515258789
Perf/learning_time,51983,1785317102.0891547,0.05380749702453613
Perf/learning_time,51984,1785317103.0361524,0.05330252647399902
Perf/learning_time,51985,1785317103.9698603,0.054164886474609375
Perf/learning_time,51986,1785317104.8972955,0.05291104316711426
Perf/learning_time,51987,1785317105.8482535,0.05344414710998535
Perf/learning_time,51988,1785317106.7897058,0.05335593223571777
Perf/learning_time,51989,1785317107.7250853,0.05354762077331543
Perf/learning_time,51990,1785317108.6772308,0.05319046974182129
Perf/learning_time,51991,1785317109.6208026,0.05421900749206543
Perf/learning_time,51992,1785317110.5967574,0.05316042900085449
Perf/learning_time,51993,1785317111.5304341,0.05391430854797363
Perf/learning_time,51994,1785317112.4600036,0.05335640907287598
Perf/learning_time,51995,1785317113.396159,0.05356192588806152
Perf/learning_time,51996,1785317114.356963,0.05421090126037598
Perf/learning_time,51997,1785317115.3037314,0.0540766716003418
Perf/learning_time,51998,1785317116.2279873,0.0531620979309082
Perf/learning_time,51999,1785317117.1721385,0.053621530532836914
Perf/learning_time,52000,1785317118.1787746,0.05360293388366699
Perf/learning_time,52001,1785317119.1849098,0.0541536808013916
Perf/learning_time,52002,1785317120.1478975,0.05636477470397949
Perf/learning_time,52003,1785317121.0904305,0.0533747673034668
Perf/learning_time,52004,1785317122.040946,0.05348706245422363
Perf/learning_time,52005,1785317122.9975863,0.05415916442871094
Perf/learning_time,52006,1785317123.9554992,0.053372859954833984
Perf/learning_time,52007,1785317124.8709924,0.053447723388671875
Perf/learning_time,52008,1785317125.8172777,0.05396580696105957
Perf/learning_time,52009,1785317126.7795155,0.05324101448059082
Perf/learning_time,52010,1785317127.7325163,0.05418682098388672
Perf/learning_time,52011,1785317128.7015731,0.054465532302856445
Perf/learning_time,52012,1785317129.6696768,0.054619789123535156
Perf/learning_time,52013,1785317130.5973487,0.05402851104736328
Perf/learning_time,52014,1785317131.5529752,0.05340743064880371
Perf/learning_time,52015,1785317132.4872665,0.053014278411865234
Perf/learning_time,52016,1785317133.439053,0.05339503288269043
Perf/learning_time,52017,1785317134.412856,0.05316567420959473
Perf/learning_time,52018,1785317135.350685,0.0537867546081543
Perf/learning_time,52019,1785317136.3152559,0.054205894470214844
Perf/learning_time,52020,1785317137.3061192,0.0541532039642334
Perf/learning_time,52021,1785317138.2278428,0.05384659767150879
Perf/learning_time,52022,1785317139.1918287,0.05310392379760742
Perf/learning_time,52023,1785317140.138885,0.05378413200378418
Perf/learning_time,52024,1785317141.0975776,0.053407907485961914
Perf/learning_time,52025,1785317142.0675263,0.05427861213684082
Perf/learning_time,52026,1785317143.0103247,0.05451154708862305
Perf/learning_time,52027,1785317143.9354274,0.05380678176879883
Perf/learning_time,52028,1785317144.9100618,0.053972721099853516
Perf/learning_time,52029,1785317145.860409,0.05347752571105957
Perf/learning_time,52030,1785317146.8012965,0.05338478088378906
Perf/learning_time,52031,1785317147.7248795,0.05341506004333496
Perf/learning_time,52032,1785317148.6870928,0.05308794975280762
Perf/learning_time,52033,1785317149.6759942,0.057173967361450195
Perf/learning_time,52034,1785317150.6345654,0.05342555046081543
Perf/learning_time,52035,1785317151.5876548,0.05439257621765137
Perf/learning_time,52036,1785317152.5081756,0.05386209487915039
Perf/learning_time,52037,1785317153.4457452,0.054548025131225586
Perf/learning_time,52038,1785317154.4091234,0.0532994270324707
Perf/learning_time,52039,1785317155.3558097,0.053414344787597656
Perf/learning_time,52040,1785317156.3029828,0.05406308174133301
Perf/learning_time,52041,1785317157.2601442,0.053781747817993164
Perf/learning_time,52042,1785317158.2328315,0.05350613594055176
Perf/learning_time,52043,1785317159.200045,0.05437326431274414
Perf/learning_time,52044,1785317160.1658957,0.05428910255432129
Perf/learning_time,52045,1785317161.0968137,0.05412459373474121
Perf/learning_time,52046,1785317162.0371065,0.05287504196166992
Perf/learning_time,52047,1785317162.9839401,0.05413317680358887
Perf/learning_time,52048,1785317163.9291124,0.05402040481567383
Perf/learning_time,52049,1785317164.8676062,0.053476572036743164
Perf/learning_time,52050,1785317165.7888947,0.05333876609802246
Perf/learning_time,52051,1785317166.7407048,0.05379199981689453
Perf/learning_time,52052,1785317167.7201214,0.05338478088378906
Perf/learning_time,52053,1785317168.6832852,0.05367755889892578
Perf/learning_time,52054,1785317169.6343408,0.05336141586303711
Perf/learning_time,52055,1785317170.5740716,0.0534060001373291
